cds,adcod,cdscod,media_voto,genere,etaimm,citttipo,rn
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,29.5,F,28,Italiana,4
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,29.6,F,25.5,Extra Comunitaria,3
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.75,F,22,Italiana,2
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.8333333333333,M,25.5,Italiana,1
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,30.0,F,22,Italiana,1
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.0,M,22,Italiana,10
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.0,M,28,Italiana,8
[F7601M] ECONOMIA DEL TURISMO,F7601M011,F7601M,28.0,M,25.5,Italiana,7
[F7601M] ECONOMIA DEL TURISMO,F7601M061,F7601M,28.0,M,25.5,Extra Comunitaria,6
[F7601M] ECONOMIA DEL TURISMO,F7601M061,F7601M,28.0,M,28,Extra Comunitaria,9
[F7601M] ECONOMIA DEL TURISMO,F7601M005,F7601M,28.3333333333333,M,25.5,Italiana,5
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.4,M,28,Italiana,4
[F7601M] ECONOMIA DEL TURISMO,F7601M005,F7601M,28.8,M,22,Italiana,2
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.8,F,25.5,Italiana,8
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.8,F,25.5,Italiana,9
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.8,F,25.5,Italiana,10
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,28.8,M,22,Italiana,3
[F7601M] ECONOMIA DEL TURISMO,F7601M005,F7601M,28.8571428571429,F,25.5,Italiana,7
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,29.0,F,25.5,Italiana,5
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,29.0,F,25.5,Italiana,6
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,29.2,F,22,Italiana,3
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,29.2,F,25.5,Italiana,4
[F7601M] ECONOMIA DEL TURISMO,F7601M007,F7601M,29.4,F,25.5,Italiana,2
[F7601M] ECONOMIA DEL TURISMO,F7601M005,F7601M,29.6,F,25.5,Italiana,1
[F7601M] ECONOMIA DEL TURISMO,F7601M005,F7601M,30.0,M,28,Extra Comunitaria,1
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,29.6,F,25.5,Italiana,10
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M070,F7701M,29.625,F,25.5,Italiana,9
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M052,F7701M,29.6666666666667,F,22,Italiana,8
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,29.7142857142857,F,22,Italiana,7
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,29.75,F,25.5,Italiana,5
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M052,F7701M,29.75,F,22,Italiana,6
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,29.8,M,22,Italiana,10
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M076,F7701M,29.8,M,25.5,Italiana,9
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,29.8333333333333,M,22,Italiana,8
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,F,22,Italiana,1
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,F,25.5,Italiana,3
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,F,25.5,Italiana,4
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,M,22,Italiana,4
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,M,25.5,Italiana,5
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,M,28,Italiana,2
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M002,F7701M,30.0,M,28,Italiana,3
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M023,F7701M,30.0,M,25.5,Italiana,6
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M044,F7701M,30.0,M,28,Italiana,1
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M052,F7701M,30.0,F,22,Italiana,2
[F7701M] SCIENZE ECONOMICO-AZIENDALI,F7701M082,F7701M,30.0,M,22,Italiana,7
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,28.6666666666667,M,22,Italiana,9
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,28.6666666666667,M,22,Italiana,10
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,28.7142857142857,M,25.5,Italiana,8
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,28.8333333333333,M,28,Italiana,6
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,28.8333333333333,M,22,Italiana,5
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,28.8333333333333,M,22,Italiana,7
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,29.0,M,25.5,Italiana,3
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,29.0,M,22,Italiana,4
[F7702M] MARKETING E MERCATI GLOBALI,F7702M002,F7702M,29.2857142857143,M,25.5,Italiana,2
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,29.3333333333333,F,22,Italiana,10
[F7702M] MARKETING E MERCATI GLOBALI,F7702M002,F7702M,29.3333333333333,F,25.5,Italiana,9
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,29.3333333333333,F,25.5,Italiana,8
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,29.3333333333333,M,22,Italiana,1
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,29.5,F,25.5,Italiana,7
[F7702M] MARKETING E MERCATI GLOBALI,F7702M017,F7702M,29.6,F,25.5,Italiana,6
[F7702M] MARKETING E MERCATI GLOBALI,F7702M002,F7702M,29.6666666666667,F,25.5,Italiana,5
[F7702M] MARKETING E MERCATI GLOBALI,F5102P017,F7702M,30.0,F,25.5,Italiana,1
[F7702M] MARKETING E MERCATI GLOBALI,F7702M002,F7702M,30.0,F,22,Italiana,4
[F7702M] MARKETING E MERCATI GLOBALI,F7702M023,F7702M,30.0,F,22,Italiana,2
[F7702M] MARKETING E MERCATI GLOBALI,F7702M055,F7702M,30.0,F,25.5,Extra Comunitaria,3
[F8202B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B010,F8202B,18.0,M,22,Italiana,2
[F8202B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B020,F8202B,21.0,F,22,Italiana,1
[F8202B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B027,F8202B,23.0,M,25.5,Italiana,1
[F8203B] BIOSTATISTICA,F8203B001,F8203B,28.75,M,22,Italiana,10
[F8203B] BIOSTATISTICA,F8203B001,F8203B,28.875,M,25.5,Italiana,9
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.0,M,25.5,Italiana,6
[F8203B] BIOSTATISTICA,F8203B005,F8203B,29.0,F,22,Italiana,9
[F8203B] BIOSTATISTICA,F8203B006,F8203B,29.0,F,22,Italiana,10
[F8203B] BIOSTATISTICA,F8203B029,F8203B,29.0,M,25.5,Italiana,8
[F8203B] BIOSTATISTICA,F8203B030,F8203B,29.0,M,25.5,Italiana,7
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.125,M,22,Italiana,5
[F8203B] BIOSTATISTICA,F8203B006,F8203B,29.2,F,25.5,Italiana,8
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.2857142857143,F,25.5,Italiana,7
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.4,M,25.5,Italiana,4
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.4285714285714,M,25.5,Italiana,3
[F8203B] BIOSTATISTICA,F8203B007,F8203B,29.5,F,22,Italiana,6
[F8203B] BIOSTATISTICA,F8203B007,F8203B,29.5,F,25.5,Italiana,5
[F8203B] BIOSTATISTICA,F8203B010,F8203B,29.5,M,22,Italiana,2
[F8203B] BIOSTATISTICA,F8203B006,F8203B,29.6,F,22,Italiana,4
[F8203B] BIOSTATISTICA,F8203B003,F8203B,29.6666666666667,M,25.5,Italiana,1
[F8203B] BIOSTATISTICA,F8203B006,F8203B,29.6666666666667,F,22,Italiana,3
[F8203B] BIOSTATISTICA,F8203B001,F8203B,29.8333333333333,F,25.5,Italiana,2
[F8203B] BIOSTATISTICA,F8203B030,F8203B,30.0,F,28,Italiana,1
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,28.2857142857143,F,22,Italiana,10
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B009,F8204B,28.4,F,22,Italiana,9
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B002,F8204B,28.5,F,25.5,Italiana,8
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B018,F8204B,28.8,M,25.5,Italiana,10
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,28.8333333333333,M,22,Italiana,8
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B011,F8204B,28.8333333333333,M,22,Italiana,9
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8203B006,F8204B,29.0,F,22,Italiana,6
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B002,F8204B,29.0,M,22,Italiana,7
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B008,F8204B,29.0,F,22,Italiana,7
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B011,F8204B,29.0,M,22,Italiana,6
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8203B015,F8204B,29.1666666666667,F,25.5,Italiana,4
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,29.1666666666667,F,22,Italiana,5
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8203B022,F8204B,29.25,M,22,Italiana,5
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,29.2857142857143,M,25.5,Italiana,4
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,29.3333333333333,M,22,Italiana,3
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B008,F8204B,29.6,F,22,Italiana,2
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B011,F8204B,29.6,F,22,Italiana,3
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,29.625,M,22,Italiana,2
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B001,F8204B,29.8571428571429,M,22,Italiana,1
[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,F8204B002,F8204B,30.0,F,22,Italiana,1
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.0,M,25.5,Italiana,9
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,29.0,M,25.5,Italiana,10
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.2,M,28,Italiana,8
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.5,M,28,Italiana,7
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.5714285714286,M,28,Italiana,6
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.7142857142857,M,25.5,Italiana,5
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,29.8571428571429,M,25.5,Italiana,4
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,30.0,F,22,Italiana,8
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,30.0,F,25.5,Italiana,6
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,30.0,F,28,Italiana,5
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,30.0,F,28,Italiana,10
[F8501R] SCIENZE PEDAGOGICHE,F8501R001,F8501R,30.0,M,28,Italiana,1
[F8501R] SCIENZE PEDAGOGICHE,F8501R005,F8501R,30.0,F,22,Italiana,9
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,30.0,F,22,Italiana,1
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,30.0,F,25.5,Italiana,2
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,30.0,F,25.5,Italiana,3
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,30.0,M,25.5,Italiana,2
[F8501R] SCIENZE PEDAGOGICHE,F8501R008,F8501R,30.0,M,25.5,Italiana,3
[F8501R] SCIENZE PEDAGOGICHE,F8501R009,F8501R,30.0,F,28,Italiana,4
[F8501R] SCIENZE PEDAGOGICHE,F8501R011,F8501R,30.0,F,28,Italiana,7
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N001,F8701N,28.25,M,25.5,Italiana,10
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N001,F8701N,28.4285714285714,M,22,Italiana,9
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N001,F8701N,28.6,M,25.5,Italiana,8
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,A5810010,F8701N,28.75,M,28,Italiana,7
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N001,F8701N,29.1428571428571,M,25.5,Italiana,6
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,29.3333333333333,M,28,Italiana,5
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N001,F8701N,30.0,M,25.5,Italiana,4
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,22,Italiana,10
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,25.5,Italiana,1
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,25.5,Italiana,2
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,25.5,Italiana,5
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,25.5,Italiana,7
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,25.5,Italiana,8
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,F,28,Italiana,6
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,M,22,Italiana,1
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,M,25.5,Italiana,2
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N002,F8701N,30.0,M,28,Italiana,3
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N036,F8701N,30.0,F,25.5,Italiana,3
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N040,F8701N,30.0,F,25.5,Italiana,4
[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,F8701N043,F8701N,30.0,F,28,Italiana,9
[F8801N] SOCIOLOGIA,F8501R016,F8801N,28.8333333333333,M,22,Italiana,10
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.0,F,25.5,Italiana,10
[F8801N] SOCIOLOGIA,F8801N013,F8801N,29.0,F,25.5,Italiana,9
[F8801N] SOCIOLOGIA,F8801N024,F8801N,29.0,M,28,Italiana,8
[F8801N] SOCIOLOGIA,F8801N037,F8801N,29.0,M,28,Italiana,9
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.2,F,22,Italiana,8
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.25,F,25.5,Italiana,6
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.25,F,25.5,Italiana,7
[F8801N] SOCIOLOGIA,F4901N075,F8801N,29.2857142857143,M,25.5,Italiana,7
[F8801N] SOCIOLOGIA,F8801N008,F8801N,29.3333333333333,F,25.5,Italiana,5
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.4,F,22,Italiana,4
[F8801N] SOCIOLOGIA,F8801N043,F8801N,29.5,M,25.5,Italiana,6
[F8801N] SOCIOLOGIA,F8701N035,F8801N,29.6,F,28,Italiana,3
[F8801N] SOCIOLOGIA,F8801N001,F8801N,29.6,M,22,Italiana,5
[F8801N] SOCIOLOGIA,F8801N020,F8801N,29.6666666666667,F,25.5,Italiana,2
[F8801N] SOCIOLOGIA,F5102P095,F8801N,30.0,M,25.5,Italiana,3
[F8801N] SOCIOLOGIA,F8801N001,F8801N,30.0,M,22,Italiana,2
[F8801N] SOCIOLOGIA,F8801N001,F8801N,30.0,M,25.5,Italiana,4
[F8801N] SOCIOLOGIA,F8801N013,F8801N,30.0,F,25.5,Italiana,1
[F8801N] SOCIOLOGIA,F8801N041,F8801N,30.0,M,25.5,Italiana,1
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.0,M,25.5,Italiana,10
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.25,M,22,Italiana,9
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.25,M,25.5,Italiana,8
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.8,F,22,Italiana,9
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.8,F,22,Italiana,10
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,28.8,M,22,Italiana,7
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P008,F9201P,28.8333333333333,F,25.5,Italiana,8
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P006,F9201P,29.0,F,22,Italiana,6
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P007,F9201P,29.0,F,25.5,Italiana,7
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P008,F9201P,29.0,M,25.5,Italiana,6
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P006,F9201P,29.1666666666667,M,22,Italiana,5
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,29.2,F,25.5,Italiana,5
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P004,F9201P,29.25,F,25.5,Italiana,4
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,E2004P037,F9201P,29.3333333333333,M,25.5,Italiana,4
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P008,F9201P,29.3333333333333,F,25.5,Italiana,2
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P008,F9201P,29.3333333333333,F,25.5,Italiana,3
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P007,F9201P,29.4,M,25.5,Italiana,3
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P008,F9201P,29.4,F,25.5,Italiana,1
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P006,F9201P,29.8,M,25.5,Italiana,2
[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,F9201P006,F9201P,30.0,M,25.5,Italiana,1
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R002,G8501R,28.0,M,19,Italiana,8
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R010,G8501R,28.0,M,20,Italiana,10
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R027,G8501R,28.0,M,19,Italiana,9
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R016,G8501R,28.2,M,19,Italiana,7
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R016,G8501R,28.4,M,28,Italiana,6
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R010,G8501R,28.6,M,19,Italiana,5
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R016,G8501R,28.875,M,25.5,Italiana,4
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R017,G8501R,29.0,M,25.5,Italiana,3
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R014,G8501R,29.5,M,28,Italiana,2
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R012,G8501R,29.6,M,28,Italiana,1
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R014,G8501R,30.0,F,20,Italiana,2
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R017,G8501R,30.0,F,25.5,Italiana,3
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R019,G8501R,30.0,F,19,Italiana,9
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R023,G8501R,30.0,F,19,Italiana,1
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R024,G8501R,30.0,F,19,Italiana,6
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R025,G8501R,30.0,F,19,Italiana,4
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R027,G8501R,30.0,F,19,Italiana,10
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R028,G8501R,30.0,F,19,Italiana,5
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R028,G8501R,30.0,F,19,Italiana,7
[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,G8501R029,G8501R,30.0,F,25.5,Italiana,8
[H4101D] MEDICINA E CHIRURGIA,H4101D002,H4101D,30.0,F,19,Italiana,7
[H4101D] MEDICINA E CHIRURGIA,H4101D002,H4101D,30.0,M,19,Italiana,3
[H4101D] MEDICINA E CHIRURGIA,H4101D002,H4101D,30.0,M,19,Italiana,9
[H4101D] MEDICINA E CHIRURGIA,H4101D002,H4101D,30.0,M,20,Italiana,5
[H4101D] MEDICINA E CHIRURGIA,H4101D013,H4101D,30.0,F,19,Italiana,3
[H4101D] MEDICINA E CHIRURGIA,H4101D013,H4101D,30.0,F,19,Italiana,4
[H4101D] MEDICINA E CHIRURGIA,H4101D013,H4101D,30.0,M,19,Italiana,2
[H4101D] MEDICINA E CHIRURGIA,H4101D013,H4101D,30.0,M,19,Italiana,6
[H4101D] MEDICINA E CHIRURGIA,H4101D019,H4101D,30.0,F,19,Italiana,6
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,F,19,Italiana,2
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,F,19,Italiana,5
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,F,19,Italiana,8
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,F,19,Italiana,10
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,F,20,Italiana,1
[H4101D] MEDICINA E CHIRURGIA,H4101D025,H4101D,30.0,M,19,Italiana,7
[H4101D] MEDICINA E CHIRURGIA,H4101D033,H4101D,30.0,F,19,Italiana,9
[H4101D] MEDICINA E CHIRURGIA,H4101D033,H4101D,30.0,M,19,Italiana,1
[H4101D] MEDICINA E CHIRURGIA,H4101D033,H4101D,30.0,M,19,Italiana,4
[H4101D] MEDICINA E CHIRURGIA,H4101D033,H4101D,30.0,M,19,Italiana,8
[H4101D] MEDICINA E CHIRURGIA,H4101D033,H4101D,30.0,M,19,Italiana,10
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,29.5,F,20,Italiana,9
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,29.5,F,20,Italiana,10
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,29.5,F,21,Italiana,8
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,29.5,M,20,Italiana,8
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,29.5,M,20,Italiana,9
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.5,M,19,Italiana,10
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.6,F,20,Italiana,7
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.6,F,22,Italiana,6
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.6,M,20,Italiana,7
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.6,M,25.5,Italiana,6
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.8,M,20,Italiana,4
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,29.8,M,20,Italiana,5
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D005,H4601D,29.8571428571429,F,19,Italiana,5
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,30.0,F,20,Italiana,3
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D019,H4601D,30.0,M,21,Italiana,3
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,30.0,F,19,Italiana,4
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D023,H4601D,30.0,M,19,Italiana,2
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D024,H4601D,30.0,F,19,Italiana,1
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D024,H4601D,30.0,F,22,Italiana,2
[H4601D] ODONTOIATRIA E PROTESI DENTARIA,H4601D024,H4601D,30.0,M,19,Italiana,1
[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE),I0101D009,I0101D,26.0,M,20,Italiana,10
[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE),I0101D014,I0101D,26.0,M,25.5,Comunitaria,9
